snapshot_date,dataset,location_id,name,provider_id,address_1,address_2,town,county,provider_postcode,organisation_name,brand_name,city,town,district,organisation_postcode,capacity,in-house,nursing_flag,domiciliary_flag,residential_flag,all_care_flag,nursing_client_count,nursing_chc_client_count,nursing_agreement_count,nursing_chc_agreement_count,domiciliary_client_count,domiciliary_chc_client_count,domiciliary_agreement_count,domiciliary_chc_agreement_count,residential_client_count,residential_chc_client_count,residential_agreement_count,residential_chc_agreement_count,all_client_count,all_chc_client_count,all_agreement_count,all_chc_agreement_count,%_of_the_registered_beds_we_buy,occupancy,not_inspected_yet,care_home_service_with_nursing,care_home_service_without_nursing,domiciliary_care_service,children_0-3_years,children_13-18_years,children_4-12_years,dementia,learning_disabilities_or_autistic_spectrum_disorder,mental_health,older_people,people_detained_under_the_mental_health_act,people_who_misuse_drugs_and_alcohol,people_with_an_eating_disorder,physical_disability,sensory_impairment,whole_population,younger_adults,standards_respecting,standards_respecting_levelofconcern,standards_respecting_compliant,standards_consent_to_care,standards_consent_to_care_levelofconcern,standards_consent_to_care_compliant,standards_fees,standards_fees_levelofconcern,standards_fees_compliant,standards_care_and_welfare,standards_care_and_welfare_levelofconcern,standards_care_and_welfare_compliant,standards_nutrition,standards_nutrition_levelofconcern,standards_nutrition_compliant,standards_cooperating,standards_cooporating_levelofconcern,standards_cooperating_compliant,standards_safeguarding,standards_safeguarding_levelofconcern,standards_safeguarding_compliant,standards_cleanliness,standards_cleanliness_levelofconcern,standards_cleanliness_compliant,standards_medicine,standards_medicines_levelofconcern,standards_medicines_compliant,standards_safety_premises,standards_safety_premises_levelofconcern,standards_safety_premises_compliant,standards_safety_equipment,standards_safety_equipment_levelofconcern,standards_safety_equipment_compliant,standards_requirments_workers,standards_requirments_workers_levelofconcern,standards_requirments_workers_compliant,standards_staffing,standards_staffing_levelofconcern,standards_staffing_compliant,standards_supporting_staff,standards_supporting_staff_levelofconcern,standards_supporting_staff_compliant,standards_quality_monitoring,standards_quality_monitoring_levelofconcern,standards_quality_monitoring_compliant,standards_complaints,standards_compliants_levelofconcern,standards_complaints_compliant,standards_other_incidents,standards_other_incidents_levelofconcern,standards_other_incidents_compliant,standards_records,standards_records_levelofconcern,standards_records_compliant,standards_managers,standards_managers_levelofconcern,standards_managers_compliant,standards_notifications,standards_notifications_levelofconcern,standards_notifications_compliant,major_concern,moderate_concern,minor_concern,location_compliance_status,meets_dcc_quality_threshhold,care_home_res_or_nurs,on_home_vacancies_list,new_style_cqc_report
01/02/2015,19,1-268938399,Aroha House Limited,1-126262446,15 Smithay Meadows,,Christow,Devon,EX6 7LU,Aroha House Limited,,Exeter,Teignbridge,Southern,EX6 7LU,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,Yes,N,1,0
01/02/2015,19,1-269089442,Stepping Forward Support,1-197680610,56 Trematon Drive,,Ivybridge,Devon,PL21 0HT,Stepping Forward Support Limited,,Ivybridge,South Hams,Southern,PL21 0WE,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,Yes,N,1,0
01/02/2015,19,1-277040827,Spring House Residential Care Home,1-214274915,Spring House,Peter Tavy,Tavistock,Devon,PL19 9NP,Spring House Residential Care Home,,Tavistock,West Devon,Southern,PL19 9NP,25,N,N,N,Y,Y,0,0,0,0,0,0,0,0,8,5,12,1,8,5,12,1,0,0,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-278872456,Sainthill House Care Home,1-167235238,Cowick Lane,,Exeter,Devon,EX2 9JG,Sainthill House Limited,,Exeter,Exeter,Eastern,EX2 9JG,19,N,N,N,Y,Y,0,0,0,0,0,0,0,0,12,5,15,1,12,5,15,1,0,0,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",Compliant,Compliant,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-291986454,Oakleigh,1-124923682,Oakleigh,Shutterton Lane,Dawlish Warren,Devon,EX7 0PD,BeSmart South West Limited,,Dawlish Warren,Teignbridge,Southern,EX7 0PD,6,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,7,0,5,0,7,0,0,0,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-292652793,Caraston Hall,1-209344805,14 Alphington Road,,Exeter,Devon,EX2 8HH,Caraston Hall Support Limited,,Exeter,Exeter,Eastern,EX2 8HH,0,N,N,Y,N,Y,0,0,0,0,1,0,1,0,0,0,0,0,5,0,1,0,0,0,N,N,N,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-293054221,Langford Park,1-167212296,Langford Road,Langford,Exeter,Devon,EX5 5AG,Langford Park Limited,,Exeter,East Devon,Eastern,EX5 5AG,35,N,Y,N,Y,Y,29,14,44,14,0,0,0,0,6,0,10,0,35,14,54,14,0,0,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Non Compliant Minor Impact,Non Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,1,Non Compliant,Yes,Y,0,0
01/02/2015,19,1-293107820,St Loye's Care and Support,1-252250115,Brittany House,New North Road,Exeter,Devon,EX4 4EP,St Loye's Foundation,,Exeter,Exeter,Eastern,EX4 4EP,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-294588669,The Blue Orange Care Company,1-191929657,17-18 The Strand,Pearl Assurance House,Exmouth,Devon,EX8 1AF,The Blue Orange Care Company,,Exmouth,East Devon,Eastern,EX8 1AF,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,Yes,N,1,0
01/02/2015,19,1-296083943,Overleat Residential Care Home,1-202933609,Derby Road,,Kingsbridge,Devon,TQ7 1JL,Podsmead Residential Care Limited,,Kingsbridge,South Hams,Southern,TQ7 1JL,13,N,N,N,Y,Y,0,0,0,0,0,0,0,0,8,0,12,0,8,0,12,0,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,Compliant,Compliant,Supporting workers,,,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-306214181,Brimley,1-101653821,1 Read Close,,Exmouth,Devon,EX8 4NP,Robert Owen Communities,,Totnes,East Devon,Eastern,TQ9 5AL,6,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,5,1,1,5,5,1,1,0,0,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-306797095,Summer Cottage,1-101627600,167 Palace Meadow,Chudleigh,Newton Abbot,Devon,TQ13 0PH,David Martin and Annette Martin,,Newton Abbot,Teignbridge,Southern,TQ13 0JJ,2,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliance,Compliant,Supporting workers,,,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-309474709,Rosehill Rest Home,1-284510631,"Rosehill Rest Home, Robins Hill",Raleigh Hill,Bideford,Devon,EX39 3PA,Rosehill Rest Home Limited,,Bideford,Torridge,Northern,EX39 3PA,17,N,N,N,Y,Y,0,0,0,0,0,0,0,0,7,0,12,0,7,0,12,0,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-310028547,Culmside Support LLP,1-267913721,Smithincott Farm,Uffculme,Cullompton,Devon,EX15 3DG,Culmside Support LLP,,Cullompton,Mid Devon,Eastern,EX15 3DG,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-310380978,Dene Court Residential Care Home,1-272763091,1 Wonford Street,Heavitree,Exeter,Devon,EX2 5HU,Kahanah Care,,Exeter,Exeter,Eastern,EX2 5HU,28,N,N,N,Y,Y,0,0,0,0,0,0,0,0,19,5,24,2,19,5,24,2,0,0,N,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliance,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-314663485,Chapter Care (North Devon) Ltd,1-101724033,B5 Fishleigh Court,Fishleigh Road,Barnstaple,Devon,EX31 3UD,Chapter Care (North Devon) Limited,,Barnstaple,North Devon,Northern,EX31 3UD,0,N,N,Y,N,Y,0,0,0,0,8,0,10,0,0,0,0,0,8,0,10,0,0,0,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,Compliant,Compliant,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-322020875,Trenovissick Domiciliary Care Agency Limited,1-101669727,5 Westward Business Centre,Mill Street,Crediton,Devon,EX17 1HB,Trenovissick Domiciliary Care Agency Limited,,Newton Abbot,Mid Devon,Eastern,TQ12 2HB,0,N,N,Y,N,Y,0,0,0,0,49,5,53,2,0,0,0,0,49,5,53,2,0,0,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-327562483,Rosemont Residential Home,1-320562441,42 Yealm Road,Newton Ferrers,Plymouth,Devon,PL8 1BY,Rosemont Residential Home Ltd,,Plymouth,Plymouth,Outside Devon,PL8 1BX,15,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,0,0,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Non Compliant Moderate Impact,Non Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Non Compliant Minor Impact,Non Compliant,Assessing and monitoring the quality of service provision,Non Compliant Moderate Impact,Non Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,2,1,Non Compliant,No,Y,0,0
01/02/2015,19,1-333256205,St David's House,1-305287758,Topsham Road,Countess Wear,Exeter,Devon,EX2 6HA,WESC Foundation,,Exeter,Exeter,Eastern,EX2 6HA,21,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,1,0,5,0,1,0,0,0,N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,Compliant,Compliant,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,,,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,1
01/02/2015,19,1-333877633,JM Healthcare,1-101656341,"Unit A42, Kingsley Close",Lee Mill Industrial Estate,Ivybridge,Devon,PL21 9LL,J M Healthcare Limited,,Ivybridge,South Hams,Southern,PL21 9LL,0,N,N,Y,N,Y,0,0,0,0,27,5,29,2,0,0,0,0,27,5,29,2,0,0,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-338081616,St George's House,1-238025561,8 Park Road,,Tiverton,Devon,EX16 6AU,Mr Matthew Lindley Faiers Lindley,,Tiverton,Mid Devon,Eastern,EX16 6AU,19,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,6,0,5,0,6,0,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,Compliant,Compliant,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliance,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-348493055,Hill House,1-102642859,Combe Raleigh,Honiton,Exeter,,EX14 4UQ,The Abbeyfield Society,Abbeyfield Society,St Albans,East Devon,Eastern,AL1 3JW,26,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,0,9,0,5,0,9,0,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Non Compliant Moderate Impact,Non Compliant,Fees,,,Care and welfare of people who use services,Non Compliant Moderate Impact,Non Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,Compliant,Compliant,Management of medicines,Compliant,Compliant,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,2,0,Non Compliant,No,Y,0,0
01/02/2015,19,1-367953837,Summerhayes Care Home,1-334473346,The Square,Sandford,Crediton,Devon,EX17 4LN,Summerhayes Care Home Limited,,Crediton,Mid Devon,Eastern,EX17 4LN,14,N,N,N,Y,Y,0,0,0,0,0,0,0,0,5,5,6,1,5,5,6,1,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,Compliant,Compliant,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,Y,0,0
01/02/2015,19,1-370048498,Premier Community Services,1-362478346,21 Claremont Grove,,Exmouth,Devon,EX8 2JW,Premier Community Services Ltd,,Exmouth,East Devon,Eastern,EX8 1BD,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,,,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,,,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,,,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,,,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-377574910,MHA Care at Home - Rosetti Branch,1-102642904,Norah Bellot Court,Vicarage Street,Barnstaple,Devon,EX32 7ES,Methodist Homes,Methodist Homes,Derby,North Devon,Northern,DE1 2EQ,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Respecting and involving people who use services,Compliant,Compliant,Consent to care and treatment,Compliant,Compliant,Fees,,,Care and welfare of people who use services,Compliant,Compliant,Meeting nutritional needs,,,Cooperating with other providers,,,Safeguarding people who use services from abuse,Compliant,Compliant,Cleanliness and infection control,,,Management of medicines,Compliant,Compliant,Safety and suitability of premises,,,"Safety, availability and suitability of equipment",,,Requirements relating to workers,Compliant,Compliant,Staffing,Compliant,Compliant,Supporting workers,Compliant,Compliant,Assessing and monitoring the quality of service provision,Compliant,Compliant,Complaints,Compliant,Compliant,Notification of other incidents,,,Records,,,Requirements relating to registered managers,,,Notifications – notice of changes,,,0,0,0,Compliant,Yes,N,1,0
01/02/2015,19,1-401764111,Platinum Living Devon Ltd,1-332082536,Suite 1,4 Clifton Road,Exeter,Devon,EX1 2BR,Platinum Living Devon Ltd,,Exeter,Exeter,Eastern,EX4 3SR,0,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,Yes,N,1,0
